,id,title,release_date,tagline,overview,keywords,genres,runtime,budget,revenue,return,return_type,popularity,vote_average,vote_count,production_countries,original_language,spoken_languages,production_companies,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie
2244,2244,The Cold Light of Day,2012-04-04,Be careful who you trust.,"A young American uncovers a conspiracy during his attempt to save his family, that was kidnapped while on vacation in Spain.","['kidnapping', 'spying', 'government']","['Action', 'Thriller']",93.0,20.0,16.864,0.8432000000000001,failure,15.131867000000002,4.8,271,['United States of America'],en,"['English', 'Español']","['Summit Entertainment', 'Intrepid Pictures', 'Film Rites', 'Galavis Film', 'Picture Machine', 'Fria Luz Del Dia, A.I.E.']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,2245,The Brothers Bloom,2008-09-09,They'd never let the truth come between them.,"The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job – showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.","['con man', 'estafa']","['Adventure', 'Comedy', 'Drama', 'Romance']",114.0,20.0,5.531,0.27654999999999996,failure,10.218307000000001,6.8,203,['United States of America'],en,"['English', 'Français', 'Český', '日本語']","['The Weinstein Company', 'Summit Entertainment', 'Endgame Entertainment']",0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2247,2247,Princess Mononoke,1997-07-12,The Fate Of The World Rests On The Courage Of One Warrior.,"Ashitaka, a prince of the disappearing Ainu tribe, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.","['fight', 'wolf', 'village and town', 'iron', 'pan', 'wild boar', 'territory', 'friendship', 'princess', 'good vs evil', 'anime']","['Adventure', 'Fantasy', 'Animation']",134.0,26.5,159.375,6.014150943396227,success,60.732738,8.2,1983,['Japan'],ja,['日本語'],"['Miramax Films', 'Studio Ghibli', 'Nibariki', 'Nippon Television Network (NTV)']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2250,2250,The Proposition,2005-10-06,This land will be civilized.,"Set in the Australian outback in the 1880s, the movie follows the series of events following the horrific rape and murder of the Hopkins family, allegedly committed by the infamous Burns brothers gang. Captain Morris Stanley captures Charlie Burns and gives him 9 days to kill his older dangerous psychopathic brother, or else they'll hang his younger mentally slow brother on Christmas Day.","['gallows', 'australia', 'psychopath', 'outlaw', 'misanthrope', 'gang', 'shootout', 'sadist', 'brutality', 'violence', 'hideout', 'retribution', 'flogging', 'whipping', 'sunset', 'aborigine', 'savagery']","['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",104.0,2.0,5.049,2.5245,success,14.617944,7.1,218,"['Australia', 'United Kingdom']",en,['English'],"['Autonomous', 'UK Film Council', 'Surefire Film Productions', 'Pictures in Paradise', 'Pacific Film and Television Commission', 'Film Consortium', 'National Lottery through UK Film Council']",1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2252,2252,Marci X,2003-08-22,Uptown Gets Down.,A Jewish-American Princess is forced to take control of a hard-core hip-hop record label and tries to rein the one of the label's most controversial rappers.,[],['Comedy'],84.0,20.0,1.676,0.0838,failure,5.65327,3.3,12,['United States of America'],en,['English'],['Paramount Pictures'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2253,2253,Equilibrium,2002-12-06,"In a future where freedom is outlawed, outlaws will become heroes.","In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.","['resistance', 'fascism', 'totalitarian regime', 'destroy', 'phasing', 'dystopia', 'book burning', 'outlaw', 'government agent']","['Action', 'Science Fiction', 'Thriller']",107.0,20.0,5.36,0.268,failure,44.566609,6.9,1552,['United States of America'],en,['English'],"['Dimension Films', 'Blue Tulip Productions']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,2254,The Children of Huang Shi,2008-07-03,"War made them orphans, one man made them legends","About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.","['based on true story', 'duringcreditsstinger']","['Drama', 'War']",125.0,40.0,7.4,0.185,failure,8.978408,6.5,52,"['Australia', 'China', 'Germany']",zh,"['日本語', '普通话', 'English']","['Australian Film Finance Corporation', 'Zero Fiction Film', 'Ming Productions', 'Bluewater Pictures', 'Cheerland Entertainment Organization']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2257,2257,By the Sea,2015-11-12,,"Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/café-keeper and a hotel owner.","['france', 'hotel', '1970s', 'grief', 'travel', 'unhappiness', 'marriage problems', 'woman director']","['Drama', 'Romance']",122.0,10.0,3.728,0.3728,failure,11.267676,5.4,156,"['France', 'United States of America']",en,"['Український', 'English', 'Français']","['Plan B Entertainment', 'Jolie Pas', 'Pellikola']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2261,2261,Rapa Nui,1994-09-09,,Inter-tribal rivalry leads to a competition to erect a huge statue (moai) in record time before Make can take part in the race to retrieve the egg of a Sooty Tern. The reward for winning this race is to rule the island for one year.,"['in love with enemy', 'indigenous', 'island']",['Adventure'],107.0,20.0,0.305,0.01525,failure,3.5819059999999996,6.2,33,['United States of America'],en,['English'],"['Tig Productions', 'Majestic Films International', 'Warner Bros.', 'Newcomm', 'RCS']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,2264,Dylan Dog: Dead of Night,2011-03-16,No pulse? No problem,"Supernatural private eye, Dylan Dog, seeks out the monsters of the Louisiana bayou in his signature red shirt, black jacket and blue jeans.","['detective', 'vampire', 'supernatural', 'zombie', 'werewolf', 'ghouls']","['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",107.0,20.0,4.634,0.23170000000000002,failure,10.617236,4.5,139,['United States of America'],en,"['English', 'Türkçe']","['Hyde Park Films', 'platinum studios', 'Long Distance Films']",1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
2266,2266,The Tempest,2010-12-10,,"An adaptation of the play by William Shakespeare. Prospera (a female version of Shakespeare's Prospero) is the usurped ruler of Milan who has been banished to a mysterious island with her daughter. Using her magical powers, she draws her enemies to the island to exact her revenge.","['shakespeare', 'sword', 'island', 'frog', 'sorcery', 'banishment', 'spirit', 'storm', 'staff', 'woman director', 'sorceress', 'loincloth']","['Drama', 'Fantasy']",110.0,20.0,0.347,0.017349999999999997,failure,3.620537,6.0,31,['United States of America'],en,['English'],"['Miramax Films', 'Touchstone Pictures']",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,2275,The Frozen Ground,2013-07-18,The hunter becomes the hunted,An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,"['gun', 'escape', 'serial killer', 'man hunt', 'hunting']","['Thriller', 'Crime']",105.0,27.22,5.497,0.20194709772226305,failure,28.060471999999997,6.1,465,['United States of America'],en,['English'],"['Grindstone Entertainment Group', 'Cheetah Vision', 'K5 International', 'Paradox Entertainment', 'Emmett/Furla Films', 'Picture Perfect Corporation', 'Court Five', 'Envision Entertainment', 'Valentina Films']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,2278,Dances with Wolves,1990-11-09,Inside everyone is a frontier waiting to be discovered.,"Wounded Civil War soldier, John Dunbar tries to commit suicide – and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.","['countryside', 'based on novel', 'suicide attempt', 'culture clash', 'loss of family', 'deserter', 'interpreter', 'language barrier', 'self-discovery', 'dakota', 'buffalo', 'chief', 'unsociability', 'freedom', 'native american', '19th century', 'lakota']","['Adventure', 'Drama', 'Western']",181.0,22.0,424.209,19.282227272727273,massive success,45.707834999999996,7.6,1046,"['United Kingdom', 'United States of America']",en,['English'],"['Tig Productions', 'Majestic Films International']",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2279,2279,Bad Teacher,2011-05-16,She doesn't give an F.,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.","['classroom', 'teacher', 'school', 'workplace humor']",['Comedy'],92.0,20.0,216.197,10.80985,massive success,28.497242,5.4,1584,['United States of America'],en,['English'],"['Columbia Pictures', 'Mosaic Media Group']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2280,2280,Sea of Love,1989-09-15,Deception is dangerous. Desire is deadly.,"Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects.","['new york', 'alcohol', 'sex', 'detective', 'newspaper', 'nudity', 'suspect', 'police', 'murder', 'suspense', 'serial killer', 'neo-noir']","['Drama', 'Crime', 'Mystery']",113.0,19.0,110.88,5.83578947368421,success,11.47316,6.7,141,['United States of America'],en,['English'],['Universal Pictures Corporation'],0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2281,2281,A Cinderella Story,2004-07-10,Once upon a time... can happen any time.,"Sam Montgomery is a tomboyish, unpopular girl at school. She has been text messaging a somebody named Nomad for a few months and he asks her to meet him at the Halloween dance at 11:00 in the middle of the dance floor. The only problem is, she must get back to the diner, ran by her wicked Stepmom Fiona by 12 sharp because she is not supposed to be there. Before Nomad can found out who she is, she must leave with her best friend, Carter driving her back to the diner. After that night, everything in Sam's life goes wacko!","['jealousy', 'cinderella', 'work', 'step mother', 'high school', 'school party', 'orphan', 'teenager', 'disguise', 'american football player', 'teenage romance', 'step sister', 'modern fairy tale']",['Comedy'],95.0,19.0,70.068,3.6877894736842105,success,25.28132,6.1,713,"['Canada', 'United States of America']",en,"['Český', 'English', 'Deutsch']","['Gaylord Films', 'Warner Bros.', 'Dylan Sellers Productions', 'Clifford Werber Productions']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2282,2282,Scream,1996-12-20,Someone has taken their love of scary movies one step too far.,"A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they find themselves living in a real-life one.","['halloween', 'gore', 'serial killer', 'slasher', 'tabloid', 'news reporter', 'self-referential', 'meta film']","['Crime', 'Horror', 'Mystery']",111.0,14.0,173.047,12.3605,massive success,45.996109999999994,7.0,1476,['United States of America'],en,['English'],"['Woods Entertainment', 'Dimension Films']",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2284,2284,The Shining,1980-05-22,A masterpiece of modern horror.,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.","['hotel', 'isolation', 'hotelier', 'colorado', 'maze', 'bartender', 'ax', 'delusion', 'loneliness', 'caretaker', 'vision', 'snow', 'writer', 'alcoholic', 'snowed in', 'off season']","['Horror', 'Thriller']",144.0,19.0,44.017,2.316684210526316,success,78.699993,8.1,3757,"['United States of America', 'United Kingdom']",en,['English'],"['Hawk Films', 'Warner Bros.', 'Peregrine']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2285,2285,Back to the Future,1985-07-03,He's the only kid ever to get into trouble before he was born.,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.","['clock tower', 'car race', 'terrorist', 'delorean', 'lightning', 'guitar', 'plutonium', 'sports car', 'inventor', 'journey in the past', 'time travel', 'race against time', 'partner', 'misfit', 'mad scientist', 'fish out of water', 'teenage love', 'destiny', 'hidden identity', 'odd couple', 'escapade', 'disorder', 'chases and races', 'love and romance', 'teenage life', 'misfit partners', 'changing the past or future', 'getting home', 'inventions and discoveries']","['Adventure', 'Comedy', 'Science Fiction', 'Family']",116.0,19.0,381.11,20.05842105263158,massive success,76.60323299999999,8.0,6079,['United States of America'],en,['English'],"['Universal Pictures', 'Amblin Entertainment', 'U-Drive Productions']",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2286,2286,House on Haunted Hill,1999-10-29,Evil loves to party.,"A remake of the 1959 film of the same name. A millionaire offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.","['lunatic asylum', 'aftercreditsstinger']","['Horror', 'Mystery', 'Thriller']",93.0,19.0,40.846,2.1497894736842103,success,13.664614000000002,5.5,209,['United States of America'],en,['English'],"['Dark Castle Entertainment', 'Warner Bros.']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
